Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/06  22:00:00,1.90329168813,9.42774503343,0.0,8.44444106068,0.0,0.232503200526,0.232503200526,0.232503200526,0.599314185181,0.130575291211,0.258342283024,0.665444728188,0.93746966124
 01/06  23:00:00,1.58920884732,9.56364514029,0.0,8.74910095984,0.0,0.24089148829,0.24089148829,0.24089148829,0.45116911509,0.0982982549805,0.205880856148,0.57585713281,0.774880457678
 01/06  24:00:00,1.28472398207,9.85946824915,0.0,9.22650007263,0.0,0.254035854016,0.254035854016,0.254035854016,0.309757866226,0.0674883468263,0.135920781757,0.500409133249,0.598501139468
 01/07  01:00:00,0.985378203282,10.0677244727,0.0,9.60962701932,0.0,0.264584597346,0.264584597346,0.264584597346,0.161612796136,0.0352113105958,0.092942924749,0.413914574456,0.429587963817
 01/07  02:00:00,0.859865212319,10.1932455757,0.0,9.82981277801,0.0,0.270647034544,0.270647034544,0.270647034544,0.0942741659095,0.0205399387695,0.0761857795615,0.381106293534,0.337183067477
 01/07  03:00:00,0.81663944538,10.4521340993,0.0,10.1151472242,0.0,0.278503229109,0.278503229109,0.278503229109,0.0673386720226,0.0146713809326,0.0623264934745,0.376687669841,0.311041489603
 01/07  04:00:00,0.811155152584,10.755433487,0.0,10.4118106497,0.0,0.286671347686,0.286671347686,0.286671347686,0.0673386720226,0.0146713809326,0.0539764305342,0.371385321409,0.318042665479
 01/07  05:00:00,0.811828467219,10.9329684828,0.0,10.5155400488,0.0,0.289527358772,0.289527358772,0.289527358772,0.0673386720226,0.0146713809326,0.0658228643082,0.357356191184,0.392814556536
 01/07  06:00:00,0.873113725999,11.4609339846,0.0,10.7191243807,0.0,0.295132704159,0.295132704159,0.295132704159,0.0673386720226,0.0146713809326,0.080078180578,0.398780788307,0.714342494853
 01/07  07:00:00,1.09755351945,11.9076491227,0.0,10.5575065171,0.0,0.290682833496,0.290682833496,0.290682833496,0.15487897491,0.0337441825195,0.14038354292,0.460751985603,1.31840706221
 01/07  08:00:00,1.44146293333,12.6316740515,0.0,11.1048454793,0.0,0.305752873011,0.305752873011,0.305752873011,0.316491771045,0.0689554931152,0.228567290958,0.489583505201,1.49310717962
 01/07  09:00:00,1.39075129111,12.0054426631,0.0,10.5164169513,0.0,0.289551502779,0.289551502779,0.289551502779,0.303024045,0.06602121875,0.30112795013,0.413914574456,1.46051622218
 01/07  10:00:00,1.21931265587,11.7517561777,0.0,10.3960777893,0.0,0.28623817036,0.28623817036,0.28623817036,0.15487897491,0.0337441825195,0.375064554145,0.352274773936,1.33141450733
 01/07  11:00:00,1.25408414534,12.9944010422,0.0,11.7966508752,0.0,0.324800547988,0.324800547988,0.324800547988,0.127943439226,0.0278756155762,0.395792849183,0.360559693361,1.17291563966
 01/07  12:00:00,1.2289090463,11.2831421145,0.0,10.2312291982,0.0,0.281699347157,0.281699347157,0.281699347157,0.127943439226,0.0278756155762,0.413608485392,0.360670158953,1.02707078036
 01/07  13:00:00,1.19673901918,10.7313707971,0.0,9.79022064275,0.0,0.269556933009,0.269556933009,0.269556933009,0.127943439226,0.0278756155762,0.399656479991,0.354594551375,0.916726492323
 01/07  14:00:00,1.16123584108,10.3165548248,0.0,9.44357858642,0.0,0.260012738555,0.260012738555,0.260012738555,0.127943439226,0.0278756155762,0.361435815596,0.366856232124,0.847708019858
 01/07  15:00:00,1.15586748861,10.0874346872,0.0,9.27801908358,0.0,0.255454341616,0.255454341616,0.255454341616,0.134677344045,0.0293427618652,0.331767743197,0.387513297889,0.782724573596
 01/07  16:00:00,1.23031289946,10.2322635802,0.0,9.41402620885,0.0,0.259199064528,0.259199064528,0.259199064528,0.168346700955,0.0366784568848,0.339922588697,0.409054088393,0.790062660985
 01/07  17:00:00,1.48656141876,10.0419299285,0.0,9.13546100612,0.0,0.251529249472,0.251529249472,0.251529249472,0.282822414136,0.0616197980958,0.389638662656,0.4838392944,0.873143177984
 01/07  18:00:00,2.01248959519,11.5197525209,0.0,10.4415397519,0.0,0.287489887525,0.287489887525,0.287489887525,0.525241650136,0.114436773096,0.480421867651,0.587787416781,1.03772731555
 01/07  19:00:00,2.315921403,10.203703639,0.0,8.9614814736,0.0,0.246739021457,0.246739021457,0.246739021457,0.781128612181,0.170188022461,0.432594020017,0.638159726883,1.19826718241
 01/07  20:00:00,2.270250534,9.8531243419,0.0,8.57572465942,0.0,0.236117869237,0.236117869237,0.236117869237,0.828265695136,0.180457991846,0.349590650728,0.658706327056,1.23202949663
 01/07  21:00:00,2.11537810579,9.79552605664,0.0,8.60331128433,0.0,0.236877419636,0.236877419636,0.236877419636,0.713789981955,0.155516632422,0.310730298291,0.681351773484,1.14528481988
 01/07  22:00:00,1.94973344743,9.91161430295,0.0,8.83796119149,0.0,0.243338102354,0.243338102354,0.243338102354,0.599314185181,0.130575291211,0.293949140492,0.665444728188,1.02781879994
 01/07  23:00:00,1.63034984071,10.1009737523,0.0,9.21572822825,0.0,0.253739269757,0.253739269757,0.253739269757,0.45116911509,0.0982982549805,0.234174068073,0.57585713281,0.845581801235
 01/07  24:00:00,1.30983162408,10.2513617204,0.0,9.57418095207,0.0,0.263608650682,0.263608650682,0.263608650682,0.309757866226,0.0674883468263,0.151455627092,0.500409133249,0.642713731306
 01/08  01:00:00,0.991779237495,10.299959425,0.0,9.84211051209,0.0,0.270985631559,0.270985631559,0.270985631559,0.161612796136,0.0352113105958,0.092942924749,0.413914574456,0.429339423351
 01/08  02:00:00,0.86626554894,10.4252110859,0.0,10.0622709345,0.0,0.277047371166,0.277047371166,0.277047371166,0.0942741659095,0.0205399387695,0.0761857795615,0.381106293534,0.336690421194
 01/08  03:00:00,0.82318307897,10.6895283388,0.0,10.3528098803,0.0,0.285046862699,0.285046862699,0.285046862699,0.0673386720226,0.0146713809326,0.0623264934745,0.376687669841,0.310773073062
 01/08  04:00:00,0.813399614837,10.8368542397,0.0,10.4933287929,0.0,0.288915809938,0.288915809938,0.288915809938,0.0673386720226,0.0146713809326,0.0539764305342,0.371385321409,0.317945274895
 01/08  05:00:00,0.816289620443,11.0950982284,0.0,10.6775676913,0.0,0.293988511996,0.293988511996,0.293988511996,0.0673386720226,0.0146713809326,0.0658228643082,0.357356191184,0.392916659643
 01/08  06:00:00,0.86896619969,11.3105955162,0.0,10.5684875663,0.0,0.29098517785,0.29098517785,0.29098517785,0.0673386720226,0.0146713809326,0.080078180578,0.398780788307,0.714640840933
 01/08  07:00:00,1.09632584872,11.8641726606,0.0,10.5129179134,0.0,0.289455162771,0.289455162771,0.289455162771,0.15487897491,0.0337441825195,0.14038354292,0.460751985603,1.31951920382
 01/08  08:00:00,1.43519355787,12.4061128433,0.0,10.8771437898,0.0,0.299483497549,0.299483497549,0.299483497549,0.316491771045,0.0689554931152,0.228567290958,0.489583505201,1.49524766095
 01/08  09:00:00,1.40691784781,12.5946610208,0.0,11.1035810628,0.0,0.305718059471,0.305718059471,0.305718059471,0.303024045,0.06602121875,0.30112795013,0.413914574456,1.46257046846
 01/08  10:00:00,1.2602481506,13.2404939141,0.0,11.8828417209,0.0,0.32717366509,0.32717366509,0.32717366509,0.15487897491,0.0337441825195,0.375064554145,0.352274773936,1.33338831212
 01/08  11:00:00,1.27734187951,13.8399048625,0.0,12.6413642597,0.0,0.34805828216,0.34805828216,0.34805828216,0.127943439226,0.0278756155762,0.395792849183,0.360559693361,1.17370607548
 01/08  12:00:00,1.25047072378,12.0671076276,0.0,11.0143423519,0.0,0.303261024631,0.303261024631,0.303261024631,0.127943439226,0.0278756155762,0.413608485392,0.360670158953,1.02792313971
 01/08  13:00:00,1.20098595017,10.8864721727,0.0,9.94446780302,0.0,0.273803863999,0.273803863999,0.273803863999,0.127943439226,0.0278756155762,0.399656479991,0.354594551375,0.917580707627
 01/08  14:00:00,1.16137813755,10.322521632,0.0,9.44874674826,0.0,0.260155035027,0.260155035027,0.260155035027,0.127943439226,0.0278756155762,0.361435815596,0.366856232124,0.848506665161
 01/08  15:00:00,1.16133059007,10.286832104,0.0,9.47643716199,0.0,0.260917443074,0.260917443074,0.260917443074,0.134677344045,0.0293427618652,0.331767743197,0.387513297889,0.783703911962
 01/08  16:00:00,1.23397766484,10.3661757013,0.0,9.54712930231,0.0,0.262863829905,0.262863829905,0.262863829905,0.168346700955,0.0366784568848,0.339922588697,0.409054088393,0.790871688569
 01/08  17:00:00,1.5345419627,11.7857906331,0.0,10.8780988471,0.0,0.299509793414,0.299509793414,0.299509793414,0.282822414136,0.0616197980958,0.389638662656,0.4838392944,0.874366041577
 01/08  18:00:00,2.0777466282,13.8901627635,0.0,12.8116540892,0.0,0.352746920532,0.352746920532,0.352746920532,0.525241650136,0.114436773096,0.480421867651,0.587787416781,1.03802322087
 01/08  19:00:00,2.38417702867,12.6831372514,0.0,11.4405037266,0.0,0.314994647123,0.314994647123,0.314994647123,0.781128612181,0.170188022461,0.432594020017,0.638159726883,1.19867854178
 01/08  20:00:00,2.34645373243,12.6211844855,0.0,11.3434001853,0.0,0.312321067667,0.312321067667,0.312321067667,0.828265695136,0.180457991846,0.349590650728,0.658706327056,1.2324141144
 01/08  21:00:00,2.18609825049,12.3639449767,0.0,11.1718440716,0.0,0.307597564335,0.307597564335,0.307597564335,0.713789981955,0.155516632422,0.310730298291,0.681351773484,1.14517095259
 01/08  22:00:00,2.03452009193,12.9904248381,0.0,11.9173847032,0.0,0.328124746858,0.328124746858,0.328124746858,0.599314185181,0.130575291211,0.293949140492,0.665444728188,1.0272058234
 01/08  23:00:00,1.71748224424,13.2649869868,0.0,12.3803489494,0.0,0.34087167329,0.34087167329,0.34087167329,0.45116911509,0.0982982549805,0.234174068073,0.57585713281,0.844974314657
 01/08  24:00:00,1.39793992335,13.449860489,0.0,12.7742458909,0.0,0.351716949954,0.351716949954,0.351716949954,0.309757866226,0.0674883468263,0.151455627092,0.500409133249,0.641147561107
 01/09  01:00:00,1.06789947454,13.2847453396,0.0,12.8455269508,0.0,0.353679551676,0.353679551676,0.353679551676,0.161612796136,0.0352113105958,0.0863692416722,0.413914574456,0.410708899247
 01/09  02:00:00,0.955133852897,13.7854731788,0.0,13.4332936358,0.0,0.369862699197,0.369862699197,0.369862699197,0.0942741659095,0.0205399387695,0.0722387554862,0.381106293534,0.325929812869
 01/09  03:00:00,0.910974817865,13.9643219154,0.0,13.6362167838,0.0,0.375449840021,0.375449840021,0.375449840021,0.0673386720226,0.0146713809326,0.0597152550472,0.376687669841,0.302159746124
 01/09  04:00:00,0.910146712437,14.3909797247,0.0,14.0567431315,0.0,0.38702831171,0.38702831171,0.38702831171,0.0673386720226,0.0146713809326,0.0526110263622,0.371385321409,0.308656421245
 01/09  05:00:00,0.927606276251,15.2187327377,0.0,14.8175681431,0.0,0.40797632342,0.40797632342,0.40797632342,0.0673386720226,0.0146713809326,0.0631517086927,0.357356191184,0.376550717214
 01/09  06:00:00,0.985603097176,15.6538083655,0.0,14.9534925177,0.0,0.411718767936,0.411718767936,0.411718767936,0.0673386720226,0.0146713809326,0.0759814879778,0.398780788307,0.672848738801
 01/09  07:00:00,1.2219143053,16.718118512,0.0,15.4601652139,0.0,0.42566913157,0.42566913157,0.42566913157,0.15487897491,0.0337441825195,0.129758030703,0.460751985603,1.22621775465
 01/09  08:00:00,1.53571363012,16.7112898734,0.0,15.2965741318,0.0,0.421164931719,0.421164931719,0.421164931719,0.316491771045,0.0689554931152,0.207405929039,0.489583505201,1.3809943491
 01/09  09:00:00,1.43241403166,14.578418862,0.0,13.2077064953,0.0,0.363651544216,0.363651544216,0.363651544216,0.303024045,0.06602121875,0.268690649238,0.413914574456,1.3422028771
 01/09  10:00:00,1.2127098569,13.0387585919,0.0,11.7917797479,0.0,0.324666429853,0.324666429853,0.324666429853,0.15487897491,0.0337441825195,0.330033495679,0.352274773936,1.22271496297
 01/09  11:00:00,1.21860670782,13.4620457962,0.0,12.3573828,0.0,0.34023933976,0.34023933976,0.34023933976,0.127943439226,0.0278756155762,0.344876619894,0.360559693361,1.07982846884
 01/09  12:00:00,1.16680611532,10.8565900173,0.0,9.88204559959,0.0,0.272085175695,0.272085175695,0.272085175695,0.127943439226,0.0278756155762,0.361119725873,0.360670158953,0.949702281734
 01/09  13:00:00,1.12719639024,9.87575340329,0.0,9.00091696814,0.0,0.247824810159,0.247824810159,0.247824810159,0.127943439226,0.0278756155762,0.3518459739,0.354594551375,0.850412773137
 01/09  14:00:00,1.10225604204,9.70001528291,0.0,8.88455460341,0.0,0.244620972033,0.244620972033,0.244620972033,0.127943439226,0.0278756155762,0.317847783081,0.366856232124,0.790192460945
 01/09  15:00:00,1.10488381562,9.60516385086,0.0,8.84733669628,0.0,0.243596240797,0.243596240797,0.243596240797,0.134677344045,0.0293427618652,0.292642171022,0.387513297889,0.731136124564
 01/09  16:00:00,1.19406516687,10.2100174314,0.0,9.44349019309,0.0,0.260010304797,0.260010304797,0.260010304797,0.168346700955,0.0366784568848,0.302863615842,0.409054088393,0.738352527908
 01/09  17:00:00,1.47036994197,10.6949788781,0.0,9.85191901761,0.0,0.271255691934,0.271255691934,0.271255691934,0.282822414136,0.0616197980958,0.353720743409,0.4838392944,0.809734116028
 01/09  18:00:00,2.00921574479,12.6085616026,0.0,11.606605238,0.0,0.31956796734,0.31956796734,0.31956796734,0.525241650136,0.114436773096,0.445069937436,0.587787416781,0.961470911122
 01/09  19:00:00,2.31194318706,11.2070841227,0.0,10.063133523,0.0,0.277071121061,0.277071121061,0.277071121061,0.781128612181,0.170188022461,0.398283704478,0.638159726883,1.09999561664
 01/09  20:00:00,2.27404886872,11.1250410867,0.0,9.95743734718,0.0,0.274160958152,0.274160958152,0.274160958152,0.828265695136,0.180457991846,0.315345896534,0.658706327056,1.12223355364
 01/09  21:00:00,2.1295254623,11.4697536902,0.0,10.3830744777,0.0,0.285880146478,0.285880146478,0.285880146478,0.713789981955,0.155516632422,0.275874927963,0.681351773484,1.03974926011
 01/09  22:00:00,1.96545785078,11.6870234387,0.0,10.7022959862,0.0,0.29466936318,0.29466936318,0.29466936318,0.599314185181,0.130575291211,0.258342283024,0.665444728188,0.938893140945
 01/09  23:00:00,1.65803977656,12.0638782647,0.0,11.2490180527,0.0,0.309722417532,0.309722417532,0.309722417532,0.45116911509,0.0982982549805,0.205880856148,0.57585713281,0.775196489274
 01/09  24:00:00,1.35148642473,12.2838398839,0.0,11.6512904017,0.0,0.320798296676,0.320798296676,0.320798296676,0.309757866226,0.0674883468263,0.135920781757,0.500409133249,0.598082445169
 01/10  01:00:00,1.04585264447,12.4845440627,0.0,12.044793212,0.0,0.331632721615,0.331632721615,0.331632721615,0.161612796136,0.0352113105958,0.0863692416722,0.413914574456,0.411241361065
 01/10  02:00:00,0.924167061581,12.6610512868,0.0,12.3085897886,0.0,0.338895907882,0.338895907882,0.338895907882,0.0942741659095,0.0205399387695,0.0722387554862,0.381106293534,0.326211767988
 01/10  03:00:00,0.877095199201,12.7341087647,0.0,12.4057199893,0.0,0.341570221358,0.341570221358,0.341570221358,0.0673386720226,0.0146713809326,0.0597152550472,0.376687669841,0.302443389948
 01/10  04:00:00,0.866634479208,12.8109857621,0.0,12.4763928908,0.0,0.343516078482,0.343516078482,0.343516078482,0.0673386720226,0.0146713809326,0.0526110263622,0.371385321409,0.309012699416
 01/10  05:00:00,0.874182149019,13.279078236,0.0,12.8772211173,0.0,0.354552196188,0.354552196188,0.354552196188,0.0673386720226,0.0146713809326,0.0631517086927,0.357356191184,0.377243241236
 01/10  06:00:00,0.929106480951,13.6029482905,0.0,12.9015536852,0.0,0.355222151711,0.355222151711,0.355222151711,0.0673386720226,0.0146713809326,0.0759814879778,0.398780788307,0.673927496288
 01/10  07:00:00,1.14666721538,13.9876242049,0.0,12.7272152399,0.0,0.350422041648,0.350422041648,0.350422041648,0.15487897491,0.0337441825195,0.129758030703,0.460751985603,1.22867342159
 01/10  08:00:00,1.47799330736,14.6177740067,0.0,13.2001906738,0.0,0.363444608963,0.363444608963,0.363444608963,0.316491771045,0.0689554931152,0.207405929039,0.489583505201,1.38386194035
 01/10  09:00:00,1.400654018,13.4279593821,0.0,12.054193069,0.0,0.331891530554,0.331891530554,0.331891530554,0.303024045,0.06602121875,0.268690649238,0.413914574456,1.34525682354
 01/10  10:00:00,1.20324015395,12.6970306079,0.0,11.4478431991,0.0,0.315196726909,0.315196726909,0.315196726909,0.15487897491,0.0337441825195,0.330033495679,0.352274773936,1.22492352781
 01/10  11:00:00,1.23471333205,14.0483728317,0.0,12.942370184,0.0,0.356345963995,0.356345963995,0.356345963995,0.127943439226,0.0278756155762,0.344876619894,0.360559693361,1.08116812039
 01/10  12:00:00,1.19814598571,11.9954183257,0.0,11.0202995577,0.0,0.303425046077,0.303425046077,0.303425046077,0.127943439226,0.0278756155762,0.361119725873,0.360670158953,0.950276631997
 01/10  13:00:00,1.16232582111,11.1516606617,0.0,10.2768065381,0.0,0.282954241035,0.282954241035,0.282954241035,0.127943439226,0.0278756155762,0.3518459739,0.354594551375,0.85043046156
 01/10  14:00:00,1.13120675678,10.7513874216,0.0,9.93603520132,0.0,0.273571686775,0.273571686775,0.273571686775,0.127943439226,0.0278756155762,0.317847783081,0.366856232124,0.790084001776
 01/10  15:00:00,1.12673595693,10.3982779606,0.0,9.64099940256,0.0,0.265448382108,0.265448382108,0.265448382108,0.134677344045,0.0293427618652,0.292642171022,0.387513297889,0.730587527989
 01/10  16:00:00,1.20017417159,10.4316664245,0.0,9.66536726889,0.0,0.266119309511,0.266119309511,0.266119309511,0.168346700955,0.0366784568848,0.302863615842,0.409054088393,0.738124445218
 01/10  17:00:00,1.46654315981,10.5564376702,0.0,9.71293152683,0.0,0.26742890977,0.26742890977,0.26742890977,0.282822414136,0.0616197980958,0.353720743409,0.4838392944,0.810180398965
 01/10  18:00:00,1.99602648787,12.1306486667,0.0,11.1275756917,0.0,0.306378710423,0.306378710423,0.306378710423,0.525241650136,0.114436773096,0.445069937436,0.587787416781,0.96258752151
 01/10  19:00:00,2.30121418306,10.8187579294,0.0,9.67345956701,0.0,0.266342117059,0.266342117059,0.266342117059,0.781128612181,0.170188022461,0.398283704478,0.638159726883,1.10134337938
 01/10  20:00:00,2.26572009688,10.8244098327,0.0,9.6549390471,0.0,0.265832186311,0.265832186311,0.265832186311,0.828265695136,0.180457991846,0.315345896534,0.658706327056,1.12410059975
 01/10  21:00:00,2.12219165922,11.205446307,0.0,10.1167131211,0.0,0.278546343393,0.278546343393,0.278546343393,0.713789981955,0.155516632422,0.275874927963,0.681351773484,1.04180323346
 01/10  22:00:00,1.96594975375,11.7063989598,0.0,10.7201617427,0.0,0.295161266141,0.295161266141,0.295161266141,0.599314185181,0.130575291211,0.258342283024,0.665444728188,0.940402905656
 01/10  23:00:00,1.6598332998,12.130203926,0.0,11.3141582367,0.0,0.31151594077,0.31151594077,0.31151594077,0.45116911509,0.0982982549805,0.205880856148,0.57585713281,0.776381966557
